,congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,Congress,ID #,committees,bioguide
131,74,House,9678.0,51,8,KY,100,0.0,1.0,"VINSON, Frederick Moore",V000106,1890.0,1953.0,-0.23399999999999999,0.599,-47.86237,0.785,198.0,18.0,,-0.24600000000000002,0.597,,,,
132,74,House,2450.0,45,8,LA,100,0.0,1.0,"DEAR, Cleveland",D000177,1888.0,1950.0,-0.257,0.418,-15.59804,0.861,104.0,4.0,,-0.397,0.491,,,,
133,74,House,2522.0,45,7,LA,100,0.0,1.0,"DE ROUEN, René Louis",D000265,1874.0,1942.0,-0.22699999999999998,0.467,-14.76431,0.823,76.0,6.0,,-0.43700000000000006,0.746,,,,
134,74,House,3115.0,45,1,LA,100,0.0,1.0,"FERNÁNDEZ, Joachim Octave",F000086,1896.0,1978.0,-0.253,0.191,-40.06651,0.664,98.0,16.0,,-0.134,0.31,,,,
135,74,House,5947.0,45,2,LA,100,0.0,1.0,"MALONEY, Paul Herbert",M000091,1876.0,1967.0,-0.17800000000000002,0.503,-49.003,0.69,132.0,16.0,,-0.259,0.037000000000000005,,,,
136,74,House,6599.0,45,3,LA,100,0.0,1.0,"MONTET, Numa Francois",M000862,1892.0,1985.0,-0.149,0.387,-29.058809999999998,0.758,105.0,10.0,,-0.332,0.16399999999999998,,,,
137,74,House,8198.0,45,6,LA,100,0.0,1.0,"SANDERS, Jared Young, Jr.",S000036,1892.0,1960.0,-0.36,0.6579999999999999,-15.846079999999999,0.862,107.0,7.0,,-0.40399999999999997,0.484,,,,
138,74,House,8205.0,45,4,LA,100,0.0,1.0,"SANDLIN, John Nicholas",S000043,1872.0,1957.0,-0.254,0.628,-32.71949,0.8029999999999999,149.0,16.0,,-0.38,0.16899999999999998,,,,
139,74,House,10247.0,45,5,LA,100,0.0,1.0,"WILSON, Riley Joseph",W000608,1871.0,1946.0,-0.312,0.353,-38.35185,0.7809999999999999,155.0,16.0,,-0.366,0.095,,,,
140,74,House,1021.0,2,3,ME,200,0.0,1.0,"BREWSTER, Ralph Owen",B000816,1888.0,1961.0,0.271,-0.39299999999999996,-70.27868000000001,0.657,167.0,32.0,,0.113,-0.563,,,,
141,74,House,4002.0,2,1,ME,100,0.0,1.0,"HAMLIN, Simon Moulton",H000122,1866.0,1939.0,-0.266,0.564,-26.72812,0.8059999999999999,124.0,10.0,,-0.265,0.5329999999999999,,,,
142,74,House,6663.0,2,2,ME,100,0.0,1.0,"MORAN, Edward Carleton, Jr.",M000932,1894.0,1967.0,-0.163,0.183,-65.2996,0.6829999999999999,171.0,32.0,,-0.21600000000000003,0.078,,,,
143,74,House,1930.0,52,2,MD,100,0.0,1.0,"COLE, William Purington, Jr.",C000616,1889.0,1957.0,-0.179,0.126,-66.23084,0.6859999999999999,176.0,32.0,,-0.17300000000000001,0.017,,,,
144,74,House,3449.0,52,5,MD,100,0.0,1.0,"GAMBRILL, Stephen Warfield",G000035,1873.0,1938.0,-0.325,-0.042,-23.997429999999998,0.77,92.0,12.0,,-0.23600000000000002,-0.037000000000000005,,,,
145,74,House,3656.0,52,1,MD,100,0.0,1.0,"GOLDSBOROUGH, Thomas Alan",G000265,1877.0,1951.0,-0.302,0.203,-49.59132,0.7140000000000001,147.0,20.0,,-0.326,-0.095,,,,
146,74,House,5175.0,52,4,MD,100,0.0,1.0,"KENNEDY, Ambrose Jerome",K000101,1893.0,1950.0,-0.369,-0.215,-29.37896,0.795,128.0,10.0,,-0.44299999999999995,-0.37200000000000005,,,,
147,74,House,5634.0,52,6,MD,100,0.0,1.0,"LEWIS, David John",L000277,1869.0,1952.0,-0.292,0.076,-48.553709999999995,0.7020000000000001,137.0,20.0,,-0.42700000000000005,-0.043,,,,
148,74,House,7183.0,52,3,MD,100,0.0,1.0,"PALMISANO, Vincent Luke",P000046,1882.0,1953.0,-0.396,-0.317,-56.81839,0.71,166.0,26.0,,-0.313,-0.245,,,,
149,74,House,189.0,3,6,MA,200,0.0,1.0,"ANDREW, Abram Piatt, Jr.",A000240,1873.0,1936.0,0.39299999999999996,-0.271,-46.3699,0.737,152.0,19.0,,0.341,-0.214,,,,
150,74,House,1574.0,3,3,MA,100,0.0,1.0,"CASEY, Joseph Edward",C000225,1898.0,1980.0,-0.48,-0.65,-60.06834,0.628,129.0,28.0,,-0.183,-0.095,,,,
151,74,House,1996.0,3,7,MA,100,0.0,1.0,"CONNERY, William Patrick, Jr.",C000694,1888.0,1937.0,-0.39299999999999996,-0.92,-66.10361,0.66,159.0,32.0,,-0.4,-0.716,,,,
152,74,House,3569.0,3,15,MA,200,0.0,1.0,"GIFFORD, Charles Laceille",G000169,1871.0,1947.0,0.315,-0.267,-43.9561,0.753,155.0,21.0,,0.27699999999999997,-0.523,,,,
153,74,House,3746.0,3,2,MA,100,0.0,1.0,"GRANFIELD, William Joseph",G000372,1889.0,1959.0,-0.33399999999999996,-0.611,-67.89994,0.6890000000000001,182.0,27.0,,-0.256,-0.38,,,,
154,74,House,4261.0,3,8,MA,100,0.0,1.0,"HEALEY, Arthur Daniel",H000423,1889.0,1948.0,-0.382,-0.526,-42.49814,0.7809999999999999,172.0,15.0,,-0.413,-0.353,,,,
155,74,House,4399.0,3,11,MA,100,0.0,1.0,"HIGGINS, John Patrick",H000579,1893.0,1955.0,-0.348,-0.64,-60.166140000000006,0.7090000000000001,175.0,22.0,,-0.314,-0.542,,,,
156,74,House,4538.0,3,4,MA,200,0.0,1.0,"HOLMES, Pehr Gustaf",H000741,1881.0,1952.0,0.294,-0.322,-61.54945,0.733,198.0,24.0,,0.256,-0.434,,,,
157,74,House,6033.0,3,14,MA,200,0.0,1.0,"MARTIN, Joseph William, Jr.",M000191,1884.0,1968.0,0.203,-0.56,-39.23148,0.816,193.0,14.0,,0.35,-0.757,,,,
158,74,House,6177.0,3,12,MA,100,0.0,1.0,"McCORMACK, John William",M000364,1891.0,1980.0,-0.32799999999999996,-0.047,-52.892669999999995,0.758,191.0,25.0,,-0.345,-0.214,,,,
159,74,House,8024.0,3,5,MA,200,0.0,1.0,"ROGERS, Edith Nourse",R000392,1881.0,1960.0,0.14300000000000002,-0.512,-61.37132,0.742,206.0,26.0,,0.354,-0.8220000000000001,,,,
160,74,House,8139.0,3,9,MA,100,0.0,1.0,"RUSSELL, Richard Manning",R000537,1891.0,1977.0,-0.083,0.055999999999999994,-88.5215,0.596,171.0,40.0,,-0.055999999999999994,0.146,,,,
161,74,House,9395.0,3,10,MA,200,0.0,1.0,"TINKHAM, George Holden",T000283,1870.0,1956.0,0.502,-0.784,-42.10354,0.7909999999999999,180.0,17.0,,0.5579999999999999,-0.511,,,,
162,74,House,9460.0,3,1,MA,200,0.0,1.0,"TREADWAY, Allen Towner",T000358,1867.0,1947.0,0.41100000000000003,-0.47,-28.87084,0.83,155.0,14.0,,0.494,-0.442,,,,
163,74,House,10095.0,3,13,MA,200,0.0,1.0,"WIGGLESWORTH, Richard Bowditch",W000450,1891.0,1960.0,0.266,-0.696,-34.049040000000005,0.8270000000000001,179.0,10.0,,0.381,-0.706,,,,
164,74,House,758.0,23,6,MI,200,0.0,1.0,"BLACKNEY, William Wallace",B000515,1876.0,1963.0,0.282,-0.36700000000000005,-44.88668,0.802,203.0,18.0,,0.326,-0.335,,,,
165,74,House,1131.0,23,11,MI,100,0.0,1.0,"BROWN, Prentiss Marsh",B000941,1889.0,1973.0,-0.324,-0.087,-41.273579999999995,0.7240000000000001,128.0,14.0,,-0.435,-0.25,,,,
166,74,House,2159.0,23,8,MI,200,0.0,1.0,"CRAWFORD, Fred Lewis",C000889,1888.0,1957.0,0.451,0.245,-78.88683,0.6629999999999999,192.0,38.0,,0.324,0.16399999999999998,,,,
167,74,House,2604.0,23,15,MI,100,0.0,1.0,"DINGELL, John David",D000354,1894.0,1955.0,-0.42200000000000004,-0.28,-33.171890000000005,0.813,160.0,7.0,,-0.423,-0.204,,,,
168,74,House,2653.0,23,17,MI,200,0.0,1.0,"DONDERO, George Anthony",D000411,1883.0,1968.0,0.33899999999999997,-0.14800000000000002,-51.75915,0.7659999999999999,194.0,24.0,,0.267,-0.233,,,,
169,74,House,2963.0,23,9,MI,200,0.0,1.0,"ENGEL, Albert Joseph",E000178,1888.0,1959.0,0.233,-0.609,-53.3939,0.762,196.0,22.0,,0.33799999999999997,-0.195,,,,
170,74,House,4487.0,23,4,MI,200,0.0,1.0,"HOFFMAN, Clare Eugene",H000683,1875.0,1967.0,0.691,0.23199999999999998,-53.96144,0.737,177.0,28.0,,0.568,0.43,,,,
171,74,House,4552.0,23,12,MI,100,0.0,1.0,"HOOK, Frank Eugene",H000757,1893.0,1982.0,-0.6,-0.78,-59.163019999999996,0.684,156.0,30.0,,-0.47100000000000003,-0.5820000000000001,,,,
172,74,House,5245.0,23,3,MI,200,1.0,1.0,"KIMBALL, Henry Mahlon",K000183,1878.0,1935.0,0.39799999999999996,0.132,-18.63224,0.769,71.0,8.0,,0.39899999999999997,0.166,,,,
173,74,House,5616.0,23,16,MI,100,0.0,1.0,"LESINSKI, John",L000251,1885.0,1950.0,-0.401,-0.374,-44.58813,0.731,142.0,22.0,,-0.353,-0.225,,,,
174,74,House,5930.0,23,3,MI,200,2.0,2.0,"MAIN, Verner Wright",M000071,1885.0,1965.0,0.271,-0.311,-21.7491,0.7390000000000001,72.0,11.0,,0.27,-0.252,,,,
175,74,House,5972.0,23,5,MI,200,0.0,1.0,"MAPES, Carl Edgar",M000119,1874.0,1939.0,0.36700000000000005,0.20600000000000002,-66.1052,0.725,206.0,29.0,,0.364,0.218,,,,
176,74,House,6344.0,23,13,MI,200,0.0,1.0,"McLEOD, Clarence John",M000557,1895.0,1959.0,0.23199999999999998,-0.342,-39.24304,0.7609999999999999,144.0,19.0,,0.168,-0.6559999999999999,,,,
177,74,House,6456.0,23,2,MI,200,0.0,1.0,"MICHENER, Earl Cory",M000693,1876.0,1957.0,0.31,-0.019,-55.18905,0.764,205.0,18.0,,0.373,-0.14,,,,
178,74,House,7682.0,23,14,MI,100,0.0,1.0,"RABAUT, Louis Charles",R000001,1886.0,1961.0,-0.355,-0.20199999999999999,-50.91345,0.7509999999999999,178.0,21.0,,-0.369,-0.303,,,,
179,74,House,8172.0,23,1,MI,100,0.0,1.0,"SADOWSKI, George Gregory",S000011,1903.0,1961.0,-0.534,-0.664,-38.99858,0.76,142.0,16.0,,-0.478,-0.444,,,,
180,74,House,10303.0,23,7,MI,200,0.0,1.0,"WOLCOTT, Jesse Paine",W000668,1893.0,1969.0,0.324,-0.306,-60.139590000000005,0.74,200.0,27.0,,0.31,-0.042,,,,
181,74,House,10348.0,23,10,MI,200,0.0,1.0,"WOODRUFF, Roy Orchard",W000718,1876.0,1953.0,0.348,0.354,-60.05441,0.723,185.0,23.0,,0.28800000000000003,0.01,,,,
182,74,House,188.0,33,1,MN,200,0.0,1.0,"ANDRESEN, August Herman",A000239,1890.0,1958.0,0.318,0.14300000000000002,-59.1756,0.727,186.0,27.0,,0.266,-0.025,,,,
183,74,House,1204.0,33,9,MN,537,0.0,1.0,"BUCKLER, Richard Thompson",B001023,1865.0,1950.0,-0.268,-0.593,-111.00967,0.5720000000000001,199.0,62.0,,-0.281,-0.6729999999999999,,,,
184,74,House,1715.0,33,5,MN,200,0.0,1.0,"CHRISTIANSON, Theodore",C000381,1883.0,1948.0,0.34299999999999997,0.405,-76.69049,0.662,186.0,40.0,,0.344,0.047,,,,
185,74,House,5352.0,33,6,MN,200,0.0,1.0,"KNUTSON, Harold",K000301,1880.0,1953.0,0.415,0.396,-100.13668,0.5870000000000001,188.0,48.0,,0.233,0.042,,,,
186,74,House,5384.0,33,7,MN,537,0.0,1.0,"KVALE, Paul John",K000350,1896.0,1960.0,-0.179,-0.29,-97.2589,0.564,170.0,45.0,,-0.43,-0.903,,,,
187,74,House,5839.0,33,3,MN,537,0.0,1.0,"LUNDEEN, Ernest",L000514,1878.0,1940.0,0.217,0.976,-166.01045,0.408,185.0,98.0,,-0.332,-0.943,,,,
188,74,House,5869.0,33,4,MN,200,0.0,1.0,"MAAS, Melvin Joseph",M000001,1898.0,1964.0,0.17600000000000002,-0.193,-56.62056,0.711,166.0,26.0,,0.158,-0.588,,,,
189,74,House,7472.0,33,8,MN,200,0.0,1.0,"PITTENGER, William Alvin",P000371,1885.0,1951.0,0.107,-0.243,-101.73275,0.606,203.0,51.0,,0.021,-0.735,,,,
190,74,House,8155.0,33,2,MN,100,0.0,1.0,"RYAN, Elmer James",R000555,1907.0,1958.0,-0.135,-0.073,-83.69377,0.591,159.0,45.0,,-0.19,-0.215,,,,
191,74,House,1952.0,46,6,MS,100,0.0,1.0,"COLMER, William Meyers",C000645,1890.0,1980.0,0.052000000000000005,0.9990000000000001,-67.68354000000001,0.708,196.0,31.0,,-0.063,0.998,,,,
192,74,House,2712.0,46,2,MS,100,0.0,1.0,"DOXEY, Wall",D000480,1892.0,1962.0,-0.102,0.995,-52.591680000000004,0.763,194.0,22.0,,-0.095,0.995,,,,
193,74,House,2770.0,46,5,MS,100,0.0,1.0,"DUNN, Aubert Culberson",D000545,1896.0,1987.0,-0.051,0.9990000000000001,-23.30441,0.774,91.0,11.0,,-0.051,0.9990000000000001,,,,
194,74,House,3266.0,46,4,MS,100,0.0,1.0,"FORD, Aaron Lane",F000258,1903.0,1983.0,0.019,1.0,-84.48134,0.6609999999999999,204.0,40.0,,0.045,0.9990000000000001,,,,
195,74,House,6250.0,46,7,MS,100,0.0,1.0,"McGEHEE, Daniel Rayford",M000446,1883.0,1962.0,-0.024,1.0,-52.7867,0.747,181.0,22.0,,-0.125,0.867,,,,
196,74,House,7731.0,46,1,MS,100,0.0,1.0,"RANKIN, John Elliott",R000056,1882.0,1960.0,0.006,1.0,-74.11116,0.6809999999999999,193.0,36.0,,-0.009000000000000001,1.0,,,,
197,74,House,10077.0,46,3,MS,100,0.0,1.0,"WHITTINGTON, William Madison",W000430,1878.0,1962.0,-0.049,0.951,-71.40437,0.701,201.0,32.0,,-0.039,0.9990000000000001,,,,
198,74,House,598.0,34,4,MO,100,0.0,1.0,"BELL, Charles Jasper",B000332,1885.0,1978.0,-0.059000000000000004,0.613,-47.37396,0.6890000000000001,127.0,20.0,,-0.10400000000000001,0.342,,,,
199,74,House,1479.0,34,9,MO,100,0.0,1.0,"CANNON, Clarence Andrew",C000117,1879.0,1964.0,-0.175,0.503,-58.878409999999995,0.736,192.0,30.0,,-0.153,0.8109999999999999,,,,
200,74,House,1735.0,34,12,MO,100,0.0,1.0,"CLAIBORNE, James Robert",C000402,1882.0,1944.0,0.01,0.253,-57.792640000000006,0.519,88.0,29.0,,0.095,0.49200000000000005,,,,
201,74,House,1882.0,34,13,MO,100,0.0,1.0,"COCHRAN, John Joseph",C000565,1880.0,1947.0,-0.266,-0.026000000000000002,-46.973690000000005,0.642,106.0,22.0,,-0.091,0.927,,,,
202,74,House,2761.0,34,3,MO,100,0.0,1.0,"DUNCAN, Richard Meloan",D000536,1889.0,1974.0,-0.331,0.615,-47.190870000000004,0.78,190.0,20.0,,-0.35200000000000004,0.215,,,,
203,74,House,4328.0,34,11,MO,100,0.0,1.0,"HENNINGS, Thomas Carey, Jr.",H000502,1903.0,1960.0,-0.35600000000000004,-0.038,-40.973490000000005,0.7170000000000001,123.0,19.0,,-0.217,0.14800000000000002,,,,
204,74,House,6876.0,34,2,MO,100,0.0,1.0,"NELSON, William Lester",N000046,1875.0,1946.0,-0.22699999999999998,0.611,-52.31128,0.742,175.0,24.0,,-0.149,0.807,,,,
205,74,House,8047.0,34,1,MO,100,0.0,1.0,"ROMJUE, Milton Andrew",R000418,1874.0,1968.0,-0.271,0.77,-42.91518,0.762,158.0,18.0,,-0.213,0.534,,,,
206,74,House,8400.0,34,5,MO,100,0.0,1.0,"SHANNON, Joseph Bernard",S000287,1867.0,1943.0,-0.271,-0.26,-31.42711,0.682,82.0,19.0,,-0.179,-0.03,,,,
207,74,House,8484.0,34,7,MO,200,0.0,1.0,"SHORT, Dewey Jackson",S000377,1898.0,1979.0,0.455,0.215,-42.251740000000005,0.7829999999999999,173.0,16.0,,0.435,0.001,,,,
208,74,House,10139.0,34,8,MO,100,0.0,1.0,"WILLIAMS, Clyde",W000494,1873.0,1954.0,-0.242,0.525,-49.72972,0.773,193.0,18.0,,-0.18600000000000003,0.687,,,,
209,74,House,10332.0,34,6,MO,100,0.0,1.0,"WOOD, Reuben Terrell",W000702,1884.0,1955.0,-0.294,-0.218,-63.94031999999999,0.68,166.0,29.0,,-0.354,-0.299,,,,
210,74,House,10468.0,34,10,MO,100,0.0,1.0,"ZIMMERMAN, Orville",Z000009,1880.0,1948.0,-0.23199999999999998,0.609,-49.19576,0.768,186.0,19.0,,-0.35600000000000004,0.706,,,,
211,74,House,307.0,64,2,MT,100,0.0,1.0,"AYERS, Roy Elmer",A000352,1882.0,1955.0,-0.215,-0.053,-60.766000000000005,0.6920000000000001,165.0,30.0,,-0.34,-0.231,,,,
212,74,House,6587.0,64,1,MT,100,0.0,1.0,"MONAGHAN, Joseph Patrick",M000848,1906.0,1985.0,-0.46799999999999997,-0.884,-80.94179,0.649,187.0,42.0,,-0.5579999999999999,-0.83,,,,
213,74,House,713.0,35,4,NE,100,0.0,1.0,"BINDERUP, Charles Gustav",B000466,1873.0,1950.0,-0.17,-0.255,-116.10251000000001,0.493,164.0,60.0,,-0.337,-0.894,,,,
214,74,House,1897.0,35,5,NE,100,0.0,1.0,"COFFEE, Harry Buffington",C000582,1890.0,1972.0,0.10099999999999999,0.7090000000000001,-80.07946,0.653,188.0,37.0,,-0.076,0.501,,,,
215,74,House,5829.0,35,1,NE,100,0.0,1.0,"LUCKEY, Henry Carl",L000499,1868.0,1956.0,-0.07200000000000001,0.166,-114.51588000000001,0.5489999999999999,191.0,64.0,,-0.01,0.508,,,,
216,74,House,6326.0,35,2,NE,100,0.0,1.0,"McLAUGHLIN, Charles Francis",M000538,1887.0,1976.0,-0.11199999999999999,0.233,-68.05142,0.7,191.0,30.0,,-0.326,-0.009000000000000001,,,,
217,74,House,8879.0,35,3,NE,200,0.0,1.0,"STEFAN, Karl",S000845,1884.0,1951.0,0.20800000000000002,0.069,-116.55046999999999,0.555,198.0,65.0,,0.107,0.098,,,,
218,74,House,8320.0,65,1,NV,100,0.0,1.0,"SCRUGHAM, James Graves",S000196,1880.0,1945.0,-0.256,0.076,-49.2437,0.7170000000000001,148.0,24.0,,-0.257,0.16399999999999998,,,,
219,74,House,8039.0,4,1,NH,100,0.0,1.0,"ROGERS, William Nathaniel",R000408,1892.0,1945.0,-0.34700000000000003,-0.27,-40.57845,0.75,141.0,18.0,,-0.23600000000000002,0.061,,,,
220,74,House,9401.0,4,2,NH,200,0.0,1.0,"TOBEY, Charles William",T000289,1880.0,1953.0,0.06,-0.6920000000000001,-56.98245,0.679,147.0,28.0,,0.31,-0.198,,,,
221,74,House,318.0,12,2,NJ,200,0.0,1.0,"BACHARACH, Isaac",B000009,1870.0,1956.0,0.355,-0.745,-40.753820000000005,0.782,166.0,15.0,,0.253,-0.613,,,,
222,74,House,1609.0,12,11,NJ,200,0.0,1.0,"CAVICCHIA, Peter Angelo",C000262,1879.0,1967.0,0.272,-0.9620000000000001,-33.90591,0.81,161.0,16.0,,0.365,-0.9309999999999999,,,,
223,74,House,2827.0,12,5,NJ,200,0.0,1.0,"EATON, Charles Aubrey",E000023,1868.0,1953.0,0.264,-0.327,-32.74861,0.7929999999999999,141.0,13.0,,0.365,-0.293,,,,
224,74,House,4142.0,12,14,NJ,100,0.0,1.0,"HART, Edward Joseph",H000284,1893.0,1961.0,-0.314,-0.22,-54.98417,0.736,179.0,24.0,,-0.316,-0.285,,,,
225,74,House,4155.0,12,10,NJ,200,0.0,1.0,"HARTLEY, Fred Allan, Jr.",H000298,1902.0,1969.0,0.195,-0.574,-35.03621,0.762,129.0,15.0,,0.382,-0.924,,,,
226,74,House,5189.0,12,9,NJ,100,0.0,1.0,"KENNEY, Edward Aloysius",K000120,1884.0,1938.0,-0.369,-0.684,-93.73174,0.626,200.0,39.0,,-0.33799999999999997,-0.6629999999999999,,,,
227,74,House,5589.0,12,12,NJ,200,0.0,1.0,"LEHLBACH, Frederick Reimold",L000222,1876.0,1937.0,0.45,-0.708,-33.651270000000004,0.809,159.0,14.0,,0.446,-0.435,,,,
228,74,House,6333.0,12,6,NJ,200,0.0,1.0,"McLEAN, Donald Holman",M000545,1884.0,1975.0,0.35600000000000004,-0.122,-51.57266,0.738,170.0,28.0,,0.397,-0.19699999999999998,,,,
229,74,House,6972.0,12,13,NJ,100,0.0,1.0,"NORTON, Mary Teresa",N000153,1875.0,1959.0,-0.5,-0.51,-42.506820000000005,0.738,140.0,18.0,,-0.37,-0.39899999999999997,,,,
230,74,House,7350.0,12,7,NJ,200,0.0,1.0,"PERKINS, Randolph",P000237,1871.0,1936.0,0.518,-0.127,-36.320679999999996,0.758,131.0,13.0,,0.67,-0.175,,,,
231,74,House,7578.0,12,4,NJ,200,0.0,1.0,"POWERS, David Lane",P000488,1896.0,1968.0,0.174,-0.875,-54.553490000000004,0.753,192.0,18.0,,0.251,-0.491,,,,
232,74,House,8350.0,12,8,NJ,200,0.0,1.0,"SEGER, George Nicholas",S000228,1866.0,1940.0,0.201,-0.968,-36.758759999999995,0.802,167.0,12.0,,0.175,-0.9,,,,
233,74,House,9098.0,12,3,NJ,100,0.0,1.0,"SUTPHIN, William Halstead",S001086,1887.0,1972.0,-0.19399999999999998,-0.281,-79.63046999999999,0.594,153.0,38.0,,-0.151,-0.225,,,,
234,74,House,10314.0,12,1,NJ,200,0.0,1.0,"WOLVERTON, Charles Anderson",W000683,1880.0,1969.0,0.035,-0.616,-63.46075,0.6990000000000001,177.0,29.0,,0.01,-0.627,,,,
235,74,House,2490.0,66,1,NM,100,0.0,1.0,"DEMPSEY, John Joseph",D000228,1879.0,1958.0,-0.134,0.37200000000000005,-49.22012,0.754,174.0,21.0,,-0.35100000000000003,-0.06,,,,
236,74,House,200.0,13,40,NY,200,0.0,1.0,"ANDREWS, Walter Gresham",A000250,1889.0,1949.0,0.245,-0.209,-50.47846,0.7190000000000001,153.0,21.0,,0.5670000000000001,-0.39299999999999996,,,,
237,74,House,327.0,13,1,NY,200,0.0,1.0,"BACON, Robert Low",B000019,1884.0,1938.0,0.429,-0.41100000000000003,-45.58186,0.772,176.0,23.0,,0.51,-0.207,,,,
238,74,House,477.0,13,2,NY,100,2.0,2.0,"BARRY, William Bernard",B000191,1902.0,1946.0,-0.281,-0.22699999999999998,-18.55408,0.7759999999999999,73.0,8.0,,-0.384,-0.196,,,,
239,74,House,587.0,13,41,NY,100,0.0,1.0,"BEITER, Alfred Florian",B000320,1894.0,1974.0,-0.406,-0.41100000000000003,-45.48571,0.78,183.0,16.0,,-0.414,-0.32,,,,
240,74,House,802.0,13,19,NY,100,0.0,1.0,"BLOOM, Sol",B000565,1870.0,1949.0,-0.46799999999999997,-0.544,-41.82884,0.797,184.0,14.0,,-0.45799999999999996,-0.265,,,,
241,74,House,938.0,13,15,NY,100,0.0,1.0,"BOYLAN, John Joseph",B000726,1878.0,1938.0,-0.529,-0.638,-46.020270000000004,0.777,182.0,16.0,,-0.414,-0.38299999999999995,,,,
242,74,House,1166.0,13,2,NY,100,1.0,1.0,"BRUNNER, William Frank",B000981,1887.0,1965.0,-0.578,-0.733,-26.64307,0.805,123.0,8.0,,-0.485,-0.377,,,,
243,74,House,1205.0,13,23,NY,100,0.0,1.0,"BUCKLEY, Charles Anthony",B001024,1890.0,1967.0,-0.49200000000000005,-0.017,-11.7468,0.865,81.0,4.0,,-0.49200000000000005,-0.155,,,,
244,74,House,1611.0,13,10,NY,100,0.0,1.0,"CELLER, Emanuel",C000264,1888.0,1981.0,-0.457,-0.237,-44.327729999999995,0.7509999999999999,155.0,16.0,,-0.45,-0.48200000000000004,,,,
245,74,House,1931.0,13,37,NY,200,0.0,1.0,"COLE, William Sterling",C000617,1904.0,1987.0,0.298,-0.091,-67.5661,0.71,197.0,30.0,,0.396,-0.153,,,,
246,74,House,2074.0,13,28,NY,100,0.0,1.0,"CORNING, Parker",C000785,1874.0,1943.0,-0.434,-0.847,-83.50488,0.43700000000000006,101.0,35.0,,0.10800000000000001,0.5429999999999999,,,,
247,74,House,2215.0,13,30,NY,200,0.0,1.0,"CROWTHER, Frank",C000948,1870.0,1955.0,0.391,-0.196,-49.79846,0.731,159.0,15.0,,0.32299999999999995,-0.04,,,,
248,74,House,2234.0,13,32,NY,200,0.0,1.0,"CULKIN, Francis Dugan",C000968,1874.0,1943.0,0.318,-0.026000000000000002,-38.88073,0.77,149.0,18.0,,0.38799999999999996,-0.113,,,,
249,74,House,2236.0,13,4,NY,100,0.0,1.0,"CULLEN, Thomas Henry",C000970,1868.0,1944.0,-0.494,-0.7859999999999999,-49.65286,0.7759999999999999,196.0,21.0,,-0.502,-0.376,,,,
250,74,House,2257.0,13,22,NY,100,2.0,2.0,"CURLEY, Edward Walter",C000995,1873.0,1940.0,-0.598,-0.491,-15.61789,0.805,72.0,5.0,,-0.44799999999999995,-0.198,,,,
251,74,House,2477.0,13,7,NY,100,0.0,1.0,"DELANEY, John Joseph",D000212,1878.0,1948.0,-0.516,-0.547,-41.66165,0.8029999999999999,190.0,11.0,,-0.489,-0.413,,,,
252,74,House,2585.0,13,12,NY,100,0.0,1.0,"DICKSTEIN, Samuel",D000335,1885.0,1954.0,-0.546,-0.667,-39.58932,0.777,157.0,11.0,,-0.461,-0.345,,,,
253,74,House,2748.0,13,38,NY,100,0.0,1.0,"DUFFY, James Patrick Bernard",D000519,1878.0,1969.0,-0.41200000000000003,-0.597,-93.44555,0.613,191.0,36.0,,-0.342,-0.415,,,,
254,74,House,3018.0,13,5,NY,100,0.0,1.0,"EVANS, Marcellus Hugh",E000253,1884.0,1953.0,-0.33899999999999997,-0.508,-50.036559999999994,0.757,180.0,19.0,,-0.42200000000000004,-0.537,,,,
255,74,House,3162.0,13,26,NY,200,0.0,1.0,"FISH, Hamilton",F000142,1888.0,1991.0,0.26,-0.27699999999999997,-31.55183,0.7829999999999999,129.0,11.0,,0.312,-0.114,,,,
256,74,House,3193.0,13,24,NY,100,0.0,1.0,"FITZPATRICK, James Martin",F000175,1869.0,1949.0,-0.519,-0.5329999999999999,-41.56402,0.7879999999999999,174.0,14.0,,-0.42,-0.311,,,,
257,74,House,3509.0,13,21,NY,100,0.0,1.0,"GAVAGAN, Joseph Andrew",G000101,1892.0,1968.0,-0.485,-0.764,-77.16135,0.623,163.0,37.0,,-0.27399999999999997,-0.512,,,,
258,74,House,3687.0,13,27,NY,200,0.0,1.0,"GOODWIN, Philip Arnold",G000302,1882.0,1937.0,0.502,-0.187,-30.362190000000002,0.8370000000000001,171.0,9.0,,0.531,-0.509,,,,
259,74,House,3817.0,13,22,NY,100,1.0,1.0,"GRIFFIN, Anthony Jerome",G000457,1866.0,1935.0,-0.45299999999999996,-0.7490000000000001,,,,,,,,,,,
260,74,House,4024.0,13,35,NY,200,0.0,1.0,"HANCOCK, Clarence Eugene",H000146,1885.0,1948.0,0.364,-0.067,-62.397830000000006,0.738,205.0,29.0,,0.528,-0.016,,,,
261,74,House,5183.0,13,18,NY,100,0.0,1.0,"KENNEDY, Martin John",K000111,1892.0,1955.0,-0.389,-0.6890000000000001,-57.60236,0.674,146.0,20.0,,-0.429,-0.903,,,,
